Tsys	OutW	OutK	In1	In2	In3	In4	In5
15060.1817956	-4.10946569178	1.64771282926	-50	5092.19174703	7.61410050575	7.64963804151	2.92017038884E-5
18660.0733404	-4.09168220409	1.6477150485	-50	5092.25853591	7.75473184418	7.78328006449	2.58570584742E-5
22259.9756385	-4.08266480627	1.64771609727	-50	5092.29028312	7.81928223785	7.84336019856	1.7414927939E-5
25859.8859147	-4.14809475785	1.64773981709	-50	5092.6953615	9.38225245138	9.47176793041	2.87501269049E-4
29459.9017406	-4.53179071227	1.64777439037	-50	5093.69945873	11.5055632034	11.5626999065	1.99498316381E-4
33059.8485269	-4.71402255427	1.64778815505	-50	5094.14472147	12.3473592466	12.3783819671	5.39306885308E-5
49198.9670378	-4.60564977944	1.6477925302	-50	5094.30955875	12.6225454468	12.6554280978	1.63760026515E-6
52798.8078125	-4.45969941556	1.64779344829	-50	5094.34130843	12.6775089047	12.7147386686	1.49188569158E-9
56398.6624319	-4.40516170498	1.64779397837	-50	5094.35760876	12.7090724969	12.7395662034	1.72742276783E-5
59998.5658924	-4.40677740306	1.64779394774	-50	5094.36425781	12.7358363994	12.744166407	1.24820847708E-13
63598.5448425	-4.71736937126	1.64782567356	-50	5095.14370168	15.1590137553	15.2273025459	3.0673205549E-4
67198.3716863	-4.56744857613	1.64784665171	-50	5095.95683863	16.7679634855	16.808612549	1.52803079277E-4
83397.268145	-4.56066040574	1.64785698782	-50	5096.38910705	17.5656166628	17.5854378327	6.76961480633E-6
86997.1456958	-4.57886699279	1.64785739138	-50	5096.42154093	17.635528306	17.6561895616	1.50739009724E-5
90597.015783	-4.55836199068	1.64785747916	-50	5096.43457031	17.6507364867	17.669155389	1.52322598979E-13
94196.8905642	-4.54352847987	1.64785758788	-50	5096.43847656	17.6695696717	17.6838480131	2.52077906914E-13
97796.8762855	-4.93011610932	1.64786995949	-50	5097.08496136	19.8128995911	19.8712549783	3.18407106405E-4
101396.626568	-4.55667929738	1.64788046208	-50	5097.98221766	21.6322733397	21.6789652824	1.6368231773E-4
117596.255904	-4.7609508794	1.64788573324	-50	5098.48444645	22.5454486749	22.5958619104	8.63983242579E-6
121196.11302	-4.76436939653	1.6478868288	-50	5098.51222402	22.6120267065	22.6300694741	2.24568635308E-6
124795.974694	-4.77539665828	1.64788726303	-50	5098.52197266	22.6310761308	22.6516307882	1.55822388684E-13
128395.80913	-4.70114527474	1.64792224835	-50	5098.91520366	24.1662466249	24.2275905902	2.83765521838E-4
131995.675464	-4.73405301877	1.64797229816	-50	5099.93066405	26.3623938783	26.4077865485	2.14659951718E-4
135595.478088	-4.60518823838	1.64799155746	-50	5100.37734634	27.2074616438	27.2474120464	6.28745393085E-5
151794.482924	-4.60022655205	1.64799880974	-50	5100.56103531	27.5256874048	27.5570112224	-2.09684890451E-13
155394.316664	-4.60464966531	1.64799887927	-50	5100.58007831	27.5769098165	27.5854222669	2.51536573375E-9
158994.165672	-4.60960227086	1.64799889181	-50	5100.59032017	27.605804574	27.6086167123	3.11675585133E-7
162593.9728	-4.4944168865	1.64799952041	-50	5100.99551468	29.1402488086	29.2208123758	2.8645505622E-4
166193.994022	-5.01387434826	1.64800050346	-50	5102.00078197	31.3196290614	31.3632923789	1.90882428853E-4
169793.723152	-4.75437269443	1.64800087167	-50	5102.44514251	32.1680393427	32.1899646311	7.9258604688E-5
186052.973923	-4.55373578602	1.64800095022	-50	5102.62058187	32.4848404596	32.505773301	1.50584101772E-6
189652.809191	-4.48933246639	1.64800076456	-50	5102.6484375	32.5492957874	32.5575392068	8.8301642162E-11
193252.636757	-4.4781760892	1.6480007413	-50	5102.66064452	32.5641122414	32.5827927342	1.37933501183E-9
196852.51501	-4.64486275957	1.64799655062	-50	5103.12764484	34.2597194443	34.3323054583	2.92392587418E-4
200452.404394	-4.7835856714	1.64799164402	-50	5104.06456416	36.2472331041	36.2656314834	1.71437206014E-4
204052.254728	-4.93409482488	1.64798977921	-50	5104.4537294	37.002593209	37.0090105377	7.52983376965E-5
220251.220201	-4.91827099198	1.64799800472	-50	5104.57494055	37.2049473219	37.2287586406	1.74102713244E-5
223851.009725	-4.86621291737	1.64800512226	-50	5104.62792969	37.3236816171	37.3282949129	-1.64646074552E-13
227450.85046	-4.83841299566	1.64800790662	-50	5104.65068359	37.3701353657	37.3846777637	1.67282011234E-5
231050.54771	-4.51083115512	1.64810130088	-50	5105.10326887	39.0142375321	39.080683307	3.3008417261E-4
234650.516902	-4.9508693961	1.64823034282	-50	5106.06478849	41.0807769994	41.1218736641	1.76973741206E-4
238250.271982	-4.74803823996	1.64827693206	-50	5106.46124147	41.8579219713	41.8828707646	3.87422019677E-5
254450.152928	-4.63471089134	1.64828724024	-50	5106.6254884	42.1763560717	42.1907438552	7.67920656492E-8
258049.971045	-4.70476809132	1.64828459266	-50	5106.66162141	42.2502538967	42.2567567	-1.78346974168E-14
261649.799536	-4.75172027763	1.64828399135	-50	5106.67578164	42.267056245	42.2820223975	-1.44055803896E-13
265249.700901	-5.08449958272	1.64822463235	-50	5107.12703419	43.9242986232	43.996904954	3.05811452274E-4
268849.512705	-5.05289158813	1.64814943191	-50	5108.0973973	46.023615486	46.0567110441	1.59117871565E-4
272449.471813	-5.5689932299	1.64812215374	-50	5108.49150054	46.7851060782	46.7972993945	5.7468665019E-5
288648.816115	-5.42069833859	1.64811262409	-50	5108.64551013	47.0833852928	47.0698893045	5.40700667623E-8
295848.386368	-5.29181151989	1.64811262409	-50	5108.66699219	47.1152328965	47.1209704961	4.97810951226E-14
306647.785099	-5.24947321556	1.64811262409	-50	5108.66699219	47.1228742792	47.1161779086	-3.83696789492E-14
303047.99531	-5.23997533751	1.64811262409	-50	5108.66699219	47.1237618073	47.121046551	-1.18405285576E-13
299448.185363	-5.22727129938	1.64811262409	-50	5108.66796875	47.1276405944	47.129096741	9.56780872959E-14
292248.59871	-5.29280783094	1.64811262409	-50	5108.66388831	47.1324128927	47.12555039	1.59862302667E-5
15110.1730446	-4.0795989851	1.64672773167	-47.5	5092.19298616	7.6240738881	7.65237243442	2.79023036358E-5
18710.0618601	-4.05916525282	1.64672913713	-47.5	5092.25915822	7.75916059058	7.78890055833	1.37134870007E-5
22309.9605748	-4.05753933376	1.64672978221	-47.5	5092.29058746	7.82012089753	7.84816167538	1.53263792428E-5
25909.8714691	-4.09576926778	1.64674540314	-47.5	5092.71121646	9.42477124979	9.50960308506	2.79279575679E-4
29509.8869616	-4.47791024174	1.64676662205	-47.5	5093.70886376	11.5300672058	11.5770277701	1.97314940365E-4
33109.8354576	-4.66919373757	1.64677503479	-47.5	5094.14824154	12.3442407914	12.3769813041	6.30276668429E-5
49248.9430918	-4.52087977695	1.64677778493	-47.5	5094.31005104	12.6187057649	12.6484522235	1.05000598634E-6
52848.7788617	-4.3769875134	1.6467780556	-47.5	5094.34179634	12.6813826613	12.7163143494	1.16741136079E-14
56448.6417239	-4.32273598577	1.64677812	-47.5	5094.35800304	12.7088058785	12.7435342487	8.65529155848E-6
60048.5403438	-4.32815394249	1.64677817465	-47.5	5094.36425781	12.7350586025	12.7621411888	1.24816823543E-13
63648.5181833	-4.62584509624	1.64678311979	-47.5	5095.15930248	15.1966171208	15.2593657291	3.08026883639E-4
67248.3505281	-4.50664265422	1.64678640343	-47.5	5095.96335314	16.7813454372	16.8246819188	1.48992180408E-4
83447.2497304	-4.49442858784	1.64678798631	-47.5	5096.38962175	17.570015855	17.5855678323	3.38571524698E-6
87047.1275983	-4.51539943859	1.64678747465	-47.5	5096.42170793	17.6346114529	17.6507104293	7.53881630451E-6
90646.9987772	-4.49600890422	1.64678736336	-47.5	5096.43457031	17.6543180831	17.6671221998	1.52322598979E-13
94246.8699779	-4.48319473111	1.64678722552	-47.5	5096.43847656	17.6656357424	17.6927577581	5.13112091225E-14
97846.8673167	-4.90073249334	1.64677153995	-47.5	5097.1013498	19.8479979318	19.9103484281	3.25238014466E-4
101446.615603	-4.52430903547	1.64675822406	-47.5	5097.99011754	21.650505778	21.6875615499	1.43216072441E-4
117646.243021	-4.7265095912	1.64675154092	-47.5	5098.48493518	22.5500269825	22.5924154983	8.69252917778E-6
121246.097376	-4.7332291873	1.64675191277	-47.5	5098.51270408	22.6133644459	22.6292705574	1.12219755571E-6
124845.961466	-4.73798275472	1.64675212634	-47.5	5098.52197266	22.6296147325	22.6523750144	1.2077461795E-13
128445.798647	-4.68686910177	1.64676933385	-47.5	5098.93129834	24.1959144116	24.2691544798	3.0659730762E-4
132045.651177	-4.67712464606	1.64679395081	-47.5	5099.94031545	26.3789425633	26.4216040989	1.75797391029E-4
135645.461965	-4.55747258531	1.64680342348	-47.5	5100.38082749	27.2143247197	27.2427599006	8.49194489171E-5
151844.460856	-4.5432279186	1.64680699051	-47.5	5100.56127936	27.5311920341	27.5547210089	-6.77984259636E-14
155444.299699	-4.54208306534	1.64680660741	-47.5	5100.58051321	27.5796387301	27.5962959595	5.95068335196E-6
159044.146173	-4.5429554527	1.64680635049	-47.5	5100.59032604	27.6065013142	27.619650193	1.60260680311E-7
162643.950459	-4.40258954693	1.64679270711	-47.5	5101.01195341	29.1746336381	29.253455213	2.96121884238E-4
166243.976407	-4.97168614839	1.64677333026	-47.5	5102.01091951	31.3431147998	31.3986699143	1.99229876038E-4
169843.713045	-4.69640847009	1.64676578618	-47.5	5102.44879435	32.1775607959	32.1939259565	6.74826011696E-5
186102.967956	-4.50338635182	1.64676307296	-47.5	5102.62108188	32.4815217672	32.4919785619	7.5302642456E-7
189702.797279	-4.4611587171	1.64676285261	-47.5	5102.64870268	32.5433451582	32.5555723393	2.75406824884E-6
193302.631194	-4.43404614833	1.64676280196	-47.5	5102.66064453	32.5694797382	32.5832634869	7.01942647095E-14
196902.503145	-4.60932595552	1.64675700557	-47.5	5103.14382427	34.2991723077	34.3727503436	2.89123232675E-4
200502.392758	-4.7489842323	1.64675021117	-47.5	5104.07279924	36.2621422683	36.2832113622	1.69846398906E-4
204102.230442	-4.89276816874	1.64674762887	-47.5	5104.45722433	37.0057391624	37.0193983296	7.68249057622E-5
220301.194217	-4.84143155305	1.64675406357	-47.5	5104.57575067	37.2055304464	37.2332513935	2.32204925126E-5
223900.995085	-4.79327995094	1.64675963441	-47.5	5104.62792969	37.3253553104	37.3326547651	-1.64646074552E-13
227500.832138	-4.77890854676	1.64676181371	-47.5	5104.65078133	37.3742613847	37.3825461377	8.35710804516E-6
231100.536444	-4.48428459807	1.64683895451	-47.5	5105.11940626	39.0517514931	39.1101675874	3.21280917663E-4
234700.503164	-4.89064549236	1.64693591287	-47.5	5106.07358283	41.0974025014	41.1361024208	1.85509443192E-4
238300.254467	-4.69677810424	1.64697237792	-47.5	5106.46427911	41.8625157282	41.8826708351	5.12056744044E-5
254500.129978	-4.58819208308	1.64697824709	-47.5	5106.62609725	42.1885102616	42.185382944	8.75952647634E-6
258099.961418	-4.64566125248	1.64697450468	-47.5	5106.66186552	42.2494688391	42.2579297057	-4.31528111455E-13
261699.786874	-4.69795948435	1.64697365471	-47.5	5106.67602573	42.2761242623	42.2843633735	-2.16899380001E-13
265299.704847	-5.05672037482	1.64688974941	-47.5	5107.14319182	43.9587822532	44.0350353979	3.20414095228E-4
268899.502323	-5.03062630667	1.64678345185	-47.5	5108.10604555	46.0384874972	46.0652773292	1.61646631423E-4
272499.463061	-5.5410741613	1.64674489354	-47.5	5108.49463012	46.7873531594	46.8072618609	5.87572603612E-5
288698.810778	-5.38427917079	1.64673118232	-47.5	5108.64592832	47.0719359481	47.0630875742	8.0901993006E-6
306697.770691	-5.21340542085	1.64673118232	-47.5	5108.66699219	47.1154500893	47.1162105297	2.86230236729E-14
303097.980118	-5.20896779964	1.64673118232	-47.5	5108.66699219	47.1155301738	47.1181616011	-1.18405285576E-13
292298.590473	-5.25061953834	1.64673118232	-47.5	5108.66397562	47.121861677	47.1181206223	7.97293626806E-6
295898.363848	-5.23941169609	1.64673118232	-47.5	5108.66699219	47.1227539141	47.1242258931	4.30102190298E-13
299498.173945	-5.20458455649	1.64673118232	-47.5	5108.66796875	47.1297891251	47.1224764326	1.7428173526E-13
15160.1642828	-4.0497267605	1.64626693201	-45	5092.19422646	7.63407015333	7.65509644237	2.65998914103E-5
18760.0503635	-4.02663078501	1.64626663274	-45	5092.25977992	7.76359449259	7.79454078632	1.50433147909E-6
22359.9454777	-4.03245309159	1.64626649537	-45	5092.29089084	7.82095573704	7.85297754505	1.32044636741E-5
25959.8570116	-4.04340128523	1.64626316908	-45	5092.72707148	9.46730308941	9.54742546117	2.7103960013E-4
29559.8721812	-4.42402776081	1.64625865075	-45	5093.71826868	11.5545731127	11.5913553137	1.95131071095E-4
33159.8223854	-4.62436489763	1.64625687263	-45	5094.15176108	12.3411280835	12.3755863595	7.21148424573E-5
49298.9191458	-4.43610977445	1.64625627375	-45	5094.31054333	12.6148660829	12.6414763492	4.62411707529E-7
52898.7499044	-4.29427094597	1.64625566639	-45	5094.34228439	12.685261875	12.7178905903	2.16613329568E-14
56498.6210224	-4.24030730768	1.64625521211	-45	5094.35839767	12.7085496362	12.7475114372	1.68890310064E-8
60098.5147895	-4.24952983258	1.6462548266	-45	5094.36425781	12.7342757779	12.7801303377	1.24816823543E-13
63698.4915238	-4.53432120946	1.64621885994	-45	5095.17490327	15.234219863	15.2914292791	3.09321653757E-4
67298.3293699	-4.44583673231	1.64619678014	-45	5095.96986766	16.7947273889	16.8407512886	1.45181281538E-4
83497.2313157	-4.42819676994	1.64618530302	-45	5096.39013644	17.5744150473	17.585697832	1.8156876229E-9
87097.1095009	-4.45193188439	1.64618457204	-45	5096.42187492	17.6336945998	17.645231297	3.73163660198E-9
90696.9817714	-4.43365581775	1.64618441304	-45	5096.43457031	17.6578996796	17.6650890105	1.52322598979E-13
94296.8493916	-4.42286098236	1.64618421612	-45	5096.43847656	17.6617018132	17.701667503	-1.49455488669E-13
97896.8583364	-4.87128790633	1.64616107321	-45	5097.11773759	19.8830958972	19.9494235613	3.32033179853E-4
101496.604637	-4.49193877356	1.64614278377	-45	5097.99801743	21.6687382163	21.6961578174	1.22749827153E-4
117696.230131	-4.69204207056	1.64613314029	-45	5098.48542356	22.5546050269	22.5889760428	8.73984819246E-6
121296.081732	-4.70205863228	1.64613265271	-45	5098.51318362	22.6147004679	22.6284748081	3.55093640394E-9
124895.94823	-4.70054147806	1.6461325468	-45	5098.52197266	22.6281585335	22.6531152183	8.57531674047E-14
128495.788172	-4.67259694052	1.64611997188	-45	5098.94739322	24.2255982841	24.3107180759	3.29401424645E-4
132095.626889	-4.62017952675	1.64610289	-45	5099.94996667	26.3954947335	26.4354217792	1.36968813345E-4
135695.445842	-4.50975693224	1.64609649803	-45	5100.38430864	27.2211877956	27.2381077548	1.06964358526E-4
151894.438789	-4.48622928514	1.64609399292	-45	5100.5615234	27.5366966634	27.5524307955	7.40880385234E-14
155494.282733	-4.47951646538	1.64609329223	-45	5100.5809481	27.5823676436	27.6071696521	1.18988513382E-5
159094.126674	-4.47630863454	1.64609288002	-45	5100.59033191	27.6071980545	27.6306836737	8.84577548986E-9
162693.928119	-4.31075518795	1.64607099013	-45	5101.0283922	29.2090163109	29.2860950231	3.05796949589E-4
166293.958787	-4.9294604987	1.64603923107	-45	5102.0210543	31.3665839029	31.4339583045	2.07505806389E-4
169893.702929	-4.63845303605	1.6460275256	-45	5102.45244527	32.1870774415	32.1978837586	5.57303212575E-5
186152.961989	-4.45303707374	1.64602336712	-45	5102.6215819	32.4782029747	32.4781837273	1.90203368709E-10
189752.785366	-4.43298517586	1.64602290069	-45	5102.64896786	32.5373944979	32.5536054494	5.50815633945E-6
193352.625633	-4.38992012695	1.64602279347	-45	5102.66064453	32.5748483542	32.5837339788	1.12838096873E-13
196952.491285	-4.57379042196	1.64600995232	-45	5103.16000381	34.3386251891	34.4131941681	2.85858159725E-4
200552.381106	-4.71437090215	1.645995925	-45	5104.08103459	36.2770522543	36.3008040659	1.68260317831E-4
204152.206156	-4.85132915156	1.64599062895	-45	5104.46071833	37.0088905939	37.0297833975	7.8289072165E-5
220351.168227	-4.76457457285	1.64599117519	-45	5104.57656151	37.2061165909	37.2377311458	2.90185406821E-5
223950.980432	-4.72036630679	1.64599196196	-45	5104.62792973	37.3270235276	37.3370129197	5.42528666242E-9
227550.813801	-4.71936719683	1.64599229611	-45	5104.6508793	37.3783794034	37.3804215513	2.4143603607E-9
231150.525177	-4.45773870508	1.64600294041	-45	5105.13554366	39.0892651739	39.13965158	3.12477290702E-4
234750.489408	-4.83048051675	1.64601660315	-45	5106.08237605	41.1140484069	41.1503371157	1.93987320455E-4
238350.236956	-4.64551879166	1.64602150357	-45	5106.46731694	41.8670999828	41.8824742715	6.36520971529E-5
254550.107033	-4.54167630165	1.64602024102	-45	5106.62670602	42.2006541612	42.1800260012	1.74365092113E-5
258149.951788	-4.58659476598	1.64601916264	-45	5106.66210988	42.2486915886	42.2591006465	-8.4436453585E-13
261749.774197	-4.6442295421	1.64601834311	-45	5106.67626953	42.2851777572	42.2866962695	-2.89523858922E-13
265349.708751	-5.02895345967	1.64597999124	-45	5107.15935157	43.9932930038	44.0731705883	3.34976594691E-4
268949.491935	-5.00836178993	1.64593373028	-45	5108.1146941	46.0533800221	46.0739096011	1.64246519777E-4
272549.454209	-5.51297820874	1.64591719735	-45	5108.49775747	46.7896654689	46.8171641311	6.00454522386E-5
288748.805366	-5.34779397532	1.64591113116	-45	5108.64634456	47.0606117695	47.0564025859	1.60363372318E-5
303147.964881	-5.17790147349	1.64591113116	-45	5108.66699219	47.1073749606	47.1153043353	-1.18589147229E-13
306747.756262	-5.17728429979	1.64591113116	-45	5108.66699219	47.108071465	47.1162365268	9.5143373876E-14
292348.582162	-5.20843595701	1.64591113116	-45	5108.6640625	47.1113714067	47.1107664286	4.25505669673E-14
295948.341375	-5.18697851153	1.64591113116	-45	5108.66699219	47.1302139886	47.1274338658	8.08741962288E-13
299548.16251	-5.18176693944	1.64591113116	-45	5108.66796875	47.1319038718	47.115884736	2.52520226951E-13
15210.1535912	-4.02554601321	1.64580654258	-42.5	5092.19550238	7.62987254345	7.65497331919	3.00730816236E-5
18810.0426003	-3.99953354923	1.64580502462	-42.5	5092.26052703	7.76402585968	7.79917522204	3.75016549654E-6
22409.9379028	-3.99977007423	1.64580435243	-42.5	5092.29143865	7.81438017521	7.85296215359	6.73909967543E-6
26009.8394279	-4.00097704422	1.64578505396	-42.5	5092.74346715	9.50497078604	9.58205870159	2.94974408194E-4
29609.8529864	-4.37598484122	1.64576059041	-42.5	5093.72778365	11.5705689683	11.6057232361	1.68104346923E-4
33209.8042173	-4.57949477601	1.64575137144	-42.5	5094.15433826	12.34822252	12.3843476779	6.37921112343E-5
49348.8866271	-4.34636196518	1.64574816293	-42.5	5094.31139856	12.6248889043	12.6347694549	8.94238559096E-6
52948.7217112	-4.20684056705	1.64574657063	-42.5	5094.34229798	12.6863446264	12.7128262516	9.95952895436E-7
56548.5955722	-4.15426234162	1.64574589331	-42.5	5094.35839844	12.7146397223	12.7486047154	4.91551244153E-14
